Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
57,296,4,176.275,4,144.75,176.275,238
18,52,4,246.555,4,134.75,246.555,34
214,214,1,135.39,1,62.0,135.39,0
7,7,1,39.75,1,5.0,39.75,0
60,368,20,149.6685,20,45.05,149.6685,307
33,366,9,338.7088888888889,9,168.66666666666666,338.7088888888889,332
9,9,1,255.0,1,146.0,255.0,0
89,324,2,211.925,2,125.0,211.925,234
262,262,1,222.22000000000003,1,75.0,222.22000000000003,0
15,73,4,329.59749999999997,4,217.5,329.59749999999997,58
205,205,1,162.07,1,165.0,162.07,0
26,145,2,228.945,2,146.0,228.945,118
29,29,1,471.84000000000003,1,362.0,471.84000000000003,0
292,292,1,205.35999999999999,1,80.0,205.35999999999999,0
269,269,1,143.85999999999999,1,88.0,143.85999999999999,0
10,367,4,230.39000000000001,4,104.0,230.39000000000001,357
2,372,102,181.1970588235294,102,91.04901960784314,181.1970588235294,369
103,360,8,944.20375,8,476.125,944.20375,257
15,369,7,223.97,7,70.0,223.97,354
26,304,6,147.44,6,949.0,147.44,278
31,150,2,12.175,2,7.5,12.175,118
79,234,2,302.16499999999996,2,291.0,302.16499999999996,154
51,51,1,877.7,1,134.0,877.7,0
316,316,1,76.32000000000001,1,72.0,76.32000000000001,0
22,22,1,295.13,1,189.0,295.13,0
30,184,5,190.352,5,99.0,190.352,153
21,184,2,60.85,2,33.0,60.85,163
38,51,2,95.23500000000001,2,40.5,95.23500000000001,13
12,182,4,197.22,4,110.0,197.22,170
177,177,1,896.8000000000001,1,442.0,896.8000000000001,0
147,319,4,303.0525,4,178.25,303.0525,171
16,238,5,226.05599999999998,5,121.4,226.05599999999998,221
51,240,4,147.055,4,120.75,147.055,189
10,359,9,399.80555555555554,9,202.22222222222223,399.80555555555554,348
31,365,7,374.2357142857143,7,247.42857142857142,374.2357142857143,333
15,15,1,462.75,1,284.0,462.75,0
78,319,3,442.0133333333333,3,291.6666666666667,442.0133333333333,241
120,120,1,338.65,1,111.0,338.65,0
22,123,3,339.57,3,261.6666666666667,339.57,100
73,177,4,531.115,4,476.5,531.115,104
89,89,1,215.22,1,118.0,215.22,0
313,313,1,106.67999999999999,1,100.0,106.67999999999999,0
44,297,3,664.8233333333334,3,326.3333333333333,664.8233333333334,253
45,322,4,385.495,4,191.25,385.495,276
253,364,3,328.6933333333333,3,187.33333333333334,328.6933333333333,110
50,372,5,283.392,5,102.4,283.392,321
270,270,1,279.8,1,206.0,279.8,0
10,373,78,3184.5705128205127,78,2183.051282051282,3184.5705128205127,362
159,159,1,270.0,1,84.0,270.0,0
52,365,15,297.77666666666664,15,217.66666666666666,297.77666666666664,312
18,324,5,449.71999999999997,5,282.2,449.71999999999997,306
224,224,1,62.5,1,22.0,62.5,0
30,267,7,195.96714285714285,7,76.71428571428571,195.96714285714285,237
149,373,5,333.28200000000004,5,204.8,333.282,224
374,374,1,246.86,1,273.0,246.86,0
24,232,3,648.76,3,417.3333333333333,648.76,207
51,239,3,166.31666666666666,3,63.0,166.3166666666667,188
65,71,2,300.985,2,206.5,300.985,5
63,372,3,211.68666666666664,3,109.66666666666667,211.68666666666664,308
66,66,2,245.3,2,198.5,245.3,0
63,228,2,456.975,2,202.0,456.975,165
1,373,31,400.58096774193547,31,238.25806451612902,400.58096774193547,372
81,81,1,111.63,1,49.0,111.63,0
269,373,4,489.385,4,318.25,489.385,103
368,368,1,190.47,1,97.0,190.47,0
185,204,2,563.725,2,285.5,563.725,18
151,316,2,173.795,2,96.0,173.79500000000002,164
3,45,3,558.1366666666667,3,343.6666666666667,558.1366666666667,42
145,145,1,173.66,1,103.0,173.66,0
24,24,1,419.22,1,324.0,419.22,0
30,275,6,968.0916666666667,6,1048.6666666666667,968.0916666666666,245
228,228,1,184.91,1,139.0,184.91,0
215,215,1,403.39,1,179.0,403.39,0
17,367,3,429.81333333333333,3,264.6666666666667,429.81333333333333,349
7,371,43,665.4713953488372,43,322.83720930232556,665.4713953488372,363
23,289,3,125.40000000000002,3,32.0,125.40000000000002,266
64,308,4,365.7025,4,217.25,365.7025,243
224,224,1,146.56,1,386.0,146.56,0
26,26,1,228.52,1,184.0,228.52,0
212,362,8,567.08,8,246.125,567.08,150
50,295,5,170.506,5,91.4,170.50600000000003,245
36,187,2,386.84000000000003,2,190.0,386.84000000000003,151
9,92,8,257.0375,8,238.875,257.0375,82
28,46,2,211.315,2,87.0,211.315,18
16,253,8,140.44875,8,78.125,140.44875,236
61,161,6,165.41,6,59.0,165.41,100
253,253,1,244.31,1,193.0,244.31,0
155,368,3,511.4066666666667,3,220.33333333333334,511.4066666666667,213
9,57,2,344.475,2,260.5,344.475,48
71,161,3,197.82333333333335,3,135.66666666666666,197.82333333333335,90
51,121,2,440.48,2,146.0,440.48,70
78,320,6,326.83666666666664,6,137.16666666666666,326.83666666666664,241
1,364,13,263.64923076923077,13,123.15384615384616,263.64923076923077,363
60,260,2,129.48,2,60.5,129.48,199
254,254,1,367.54,1,246.0,367.54,0
71,212,2,69.6,2,48.0,69.6,141
4,91,3,361.97,3,296.0,361.96999999999997,87
15,370,12,330.44083333333333,12,138.08333333333334,330.44083333333333,354
15,372,9,144.4788888888889,9,84.44444444444444,144.4788888888889,356
54,54,1,411.0,1,96.0,411.0,0
1,372,11,250.2281818181818,11,167.36363636363637,250.2281818181818,370
43,323,3,248.6833333333333,3,137.66666666666666,248.6833333333333,280
78,325,4,239.51749999999998,4,127.25,239.5175,247
80,80,1,235.77,1,148.0,235.77,0
369,369,1,81.3,1,32.0,81.3,0
46,46,1,226.42,1,202.0,226.42,0
15,15,1,109.07,1,57.0,109.07,0
113,122,2,154.55,2,48.0,154.55,9
7,371,7,132.5557142857143,7,87.0,132.5557142857143,364
226,226,1,341.9,1,184.0,341.9,0
30,170,3,199.0533333333333,3,249.0,199.05333333333337,140
290,290,1,116.5,1,82.0,116.5,0
182,182,2,97.575,2,198.0,97.575,0
49,49,1,190.58,1,68.0,190.58,0
9,261,3,195.41333333333333,3,124.0,195.41333333333333,251
28,366,11,255.8709090909091,11,78.9090909090909,255.8709090909091,338
3,38,4,1644.815,4,678.75,1644.815,34
61,187,4,264.105,4,94.5,264.105,125
24,371,24,257.26958333333334,24,93.70833333333333,257.26958333333334,347
121,121,2,187.025,2,74.0,187.02499999999998,0
36,36,1,2389.62,1,726.0,2389.62,0
196,368,2,253.725,2,78.0,253.725,171
3,373,19,441.3273684210526,19,334.3157894736842,441.3273684210526,370
45,288,8,339.10625,8,168.25,339.10625,242
8,53,2,248.625,2,139.5,248.625,44
71,71,1,579.85,1,374.0,579.85,0
228,228,1,50.48,1,40.0,50.48,0
2,206,8,348.1375,8,240.0,348.1375,203
137,273,7,190.16428571428574,7,133.0,190.16428571428574,136
42,59,4,148.375,4,99.5,148.375,17
4,281,7,248.08142857142857,7,218.42857142857142,248.08142857142857,276
115,115,1,310.15,1,403.0,310.15,0
372,372,1,112.03,1,65.0,112.03,0
320,362,2,63.225,2,32.5,63.225,41
96,96,1,306.36,1,201.0,306.36,0
61,326,4,227.47,4,131.0,227.47,264
17,372,14,354.4478571428572,14,155.85714285714286,354.4478571428572,354
18,60,2,957.4,2,503.5,957.4000000000001,41
32,246,3,460.3033333333333,3,140.33333333333334,460.3033333333333,214
80,80,1,192.02,1,88.0,192.02,0
262,262,1,117.05000000000001,1,87.0,117.05000000000001,0
2,187,6,680.46,6,452.3333333333333,680.46,185
110,110,1,382.81,1,117.0,382.81,0
26,359,9,566.3477777777778,9,424.3333333333333,566.3477777777778,333
103,288,6,460.2033333333334,6,184.66666666666666,460.2033333333333,184
257,372,2,297.31,2,311.0,297.31,115
228,228,1,140.55,1,53.0,140.55,0
164,164,1,241.45,1,99.0,241.45,0
8,8,1,406.56,1,384.0,406.56,0
23,82,4,292.5,4,381.0,292.5,58
39,39,1,307.56,1,212.0,307.56,0
295,295,1,307.3,1,262.0,307.3,0
25,25,1,159.94,1,126.0,159.94,0
186,186,1,90.96,1,112.0,90.96,0
107,107,1,110.65,1,59.0,110.65,0
232,232,1,476.88,1,298.0,476.88,0
10,364,6,296.9266666666667,6,323.8333333333333,296.9266666666667,354
242,242,1,303.63,1,127.0,303.63,0
171,171,1,396.91,1,270.0,396.91,0
38,123,3,211.33,3,36.666666666666664,211.33,84
2,361,11,260.45909090909095,11,147.9090909090909,260.45909090909095,358
143,143,1,300.31,1,99.0,300.31,0
17,284,5,110.11399999999999,5,90.2,110.114,267
373,373,1,180.45,1,349.0,180.45,0
5,71,6,569.23,6,549.0,569.23,65
74,74,2,751.49,2,1.0,751.49,0
40,257,3,178.71666666666667,3,100.66666666666667,178.71666666666667,217
75,75,1,110.03999999999999,1,93.0,110.03999999999999,0
26,285,2,252.07,2,117.0,252.07,259
257,257,2,343.38,2,116.0,343.38,0
5,65,3,148.86333333333332,3,76.66666666666667,148.86333333333332,59
23,23,1,170.5,1,74.0,170.5,0
234,234,1,178.85,1,135.0,178.85,0
5,246,4,222.2275,4,98.0,222.22750000000002,241
217,217,1,154.21,1,93.0,154.21,0
31,263,5,569.904,5,361.4,569.904,232
94,283,3,165.25333333333333,3,73.0,165.25333333333336,189
130,354,2,92.17,2,30.5,92.17,224
16,313,5,153.494,5,94.2,153.494,297
2,312,7,175.7357142857143,7,65.57142857142857,175.73571428571427,309
121,121,1,157.70000000000002,1,94.0,157.70000000000002,0
15,273,6,482.53333333333336,6,238.16666666666666,482.53333333333336,257
4,248,13,207.55153846153846,13,142.84615384615384,207.55153846153846,243
217,331,2,192.6,2,76.0,192.60000000000002,113
24,368,10,769.97,10,754.6,769.97,344
8,72,4,248.8225,4,173.75,248.8225,64
316,373,3,558.8566666666667,3,295.0,558.8566666666667,57
266,266,1,322.69,1,1.0,322.69,0
134,134,1,94.8,1,58.0,94.8,0
43,43,1,485.86,1,138.0,485.86,0
164,253,2,148.5,2,90.0,148.5,88
78,320,5,362.164,5,318.8,362.16400000000004,241
59,372,2,384.96000000000004,2,180.5,384.96000000000004,313
54,340,3,305.0933333333333,3,309.0,305.0933333333333,285
175,175,1,299.86,1,148.0,299.86,0
10,373,8,483.40500000000003,8,298.25,483.40500000000003,362
72,72,1,211.79999999999998,1,132.0,211.79999999999998,0
66,242,6,585.4366666666666,6,422.6666666666667,585.4366666666667,175
235,235,1,150.0,1,600.0,150.0,0
63,63,1,437.4,1,193.0,437.4,0
43,200,2,519.775,2,206.5,519.775,156
40,40,1,310.56,1,260.0,310.56,0
9,334,21,372.99571428571426,21,301.5238095238095,372.99571428571426,325
53,204,6,240.86833333333334,6,183.33333333333334,240.8683333333333,151
266,266,1,318.06,1,306.0,318.06,0
60,280,12,274.64500000000004,12,218.25,274.645,219
59,241,3,300.3566666666666,3,87.66666666666667,300.3566666666667,182
26,322,4,390.7575,4,291.75,390.7575,296
110,246,5,1174.9299999999998,5,648.6,1174.93,136
78,270,5,495.74620000000004,5,323.4,495.74620000000004,192
141,141,1,180.75,1,105.0,180.75,0
190,190,1,351.9,1,217.0,351.9,0
16,367,9,139.4377777777778,9,106.55555555555556,139.4377777777778,350
8,374,3,25.840000000000003,3,64.0,25.840000000000003,366
2,106,8,807.54,8,310.125,807.54,104
31,370,13,172.4446153846154,13,51.38461538461539,172.4446153846154,338
16,56,4,307.605,4,206.25,307.605,39
24,359,4,514.1725,4,395.25,514.1725,335
49,319,5,302.34000000000003,5,72.8,302.34000000000003,270
129,374,5,145.378,5,53.4,145.378,245
119,269,3,272.2,3,220.66666666666666,272.2,149
269,269,1,334.45,1,143.0,334.45,0
171,171,1,116.18,1,148.0,116.18,0
77,77,1,1397.08,1,774.0,1397.08,0
157,197,2,128.35,2,81.0,128.35,40
54,278,2,212.925,2,84.0,212.925,224
12,292,16,162.525625,16,101.0625,162.525625,280
320,320,1,185.06,1,104.0,185.06,0
26,255,12,246.41250000000002,12,121.33333333333333,246.4125,228
305,305,1,120.6,1,72.0,120.6,0
63,101,2,416.4,2,292.0,416.4,38
254,295,2,345.8,2,292.5,345.79999999999995,41
52,72,2,276.175,2,141.5,276.175,19
326,326,1,202.35000000000002,1,79.0,202.35000000000002,0
253,253,1,571.76,1,248.0,571.76,0
79,373,2,418.53000000000003,2,169.0,418.53000000000003,294
19,365,18,776.7127777777778,18,325.72222222222223,776.7127777777778,345
1,369,7,230.6357142857143,7,119.42857142857143,230.6357142857143,367
45,360,4,443.54,4,173.5,443.53999999999996,314
7,372,9,243.90444444444444,9,136.0,243.90444444444444,364
31,31,1,1331.38,1,570.0,1331.38,0
158,158,1,13.919999999999998,1,48.0,13.919999999999998,0
2,134,5,172.022,5,77.4,172.022,131
31,189,2,351.48,2,249.0,351.48,157
44,63,2,302.525,2,268.5,302.525,19
10,372,6,225.87333333333333,6,120.33333333333333,225.87333333333333,361
81,81,1,68.44,1,1.0,68.44,0
3,238,10,266.469,10,112.6,266.469,234
99,99,1,104.10000000000001,1,50.0,104.10000000000001,0
73,299,3,468.2266666666667,3,296.0,468.22666666666663,226
1,374,205,742.054731707317,205,340.0439024390244,742.054731707317,373
37,318,4,255.35,4,212.0,255.35,280
24,121,4,711.425,4,553.0,711.4250000000001,97
11,372,9,167.08555555555554,9,66.11111111111111,167.08555555555554,360
67,253,4,443.4925,4,319.75,443.49250000000006,186
232,232,2,561.875,2,445.5,561.875,0
40,246,7,620.8085714285714,7,268.0,620.8085714285714,206
175,175,1,359.35,1,129.0,359.35,0
201,201,1,629.4,1,377.0,629.4,0
29,143,2,421.87,2,188.0,421.87,114
246,275,2,310.48,2,124.0,310.48,29
17,234,2,179.7,2,102.0,179.7,216
32,32,1,308.2,1,196.0,308.2,0
263,263,1,223.91000000000003,1,268.0,223.91000000000003,0
57,57,1,612.8100000000001,1,351.0,612.8100000000001,0
106,242,3,957.9233333333333,3,344.3333333333333,957.9233333333333,136
1,21,2,333.065,2,128.5,333.065,20
79,80,4,442.5,4,150.0,442.5,0
14,77,3,537.52,3,352.6666666666667,537.52,62
255,255,1,1065.12,1,996.0,1065.12,0
26,219,4,1068.4475,4,547.25,1068.4475,192
198,198,2,1161.215,2,684.5,1161.215,0
53,369,2,265.745,2,192.0,265.745,315
214,214,1,182.1,1,80.0,182.1,0
37,365,4,186.64,4,88.5,186.64,328
299,299,1,107.62,1,46.0,107.62,0
25,296,7,554.9171428571428,7,292.7142857142857,554.9171428571428,271
49,49,1,179.4,1,156.0,179.4,0
24,260,4,189.7425,4,59.25,189.7425,236
105,357,4,128.75,4,62.5,128.75,252
32,372,21,453.8028571428572,21,172.47619047619048,453.8028571428572,339
54,71,3,228.54999999999998,3,263.3333333333333,228.54999999999998,17
339,339,1,167.27,1,92.0,167.27,0
368,368,1,163.77,1,74.0,163.77,0
57,57,1,1325.0,1,2500.0,1325.0,0
280,280,1,203.2,1,63.0,203.2,0
231,372,3,152.75333333333333,3,40.0,152.75333333333333,140
15,371,13,720.4207692307692,13,358.7692307692308,720.4207692307692,355
175,220,3,80.07000000000001,3,26.333333333333332,80.07000000000001,45
15,161,7,235.89000000000001,7,161.14285714285714,235.89000000000001,145
23,360,5,176.248,5,176.2,176.248,336
77,372,5,303.762,5,102.4,303.762,294
94,94,1,353.65,1,130.0,353.65,0
339,339,1,906.23,1,665.0,906.23,0
45,299,8,415.91125,8,91.5,415.91125,254
17,17,1,30.300000000000004,1,12.0,30.300000000000004,0
57,57,1,192.45,1,127.0,192.45,0
361,361,1,31.929999999999996,1,17.0,31.929999999999996,0
66,226,5,238.164,5,42.6,238.164,160
371,371,1,429.66,1,209.0,429.66,0
373,373,1,150.68,1,79.0,150.68,0
59,59,1,270.8,1,144.0,270.8,0
208,208,1,237.78,1,125.0,237.78,0
325,325,1,183.20000000000002,1,90.0,183.20000000000002,0
24,333,4,264.53499999999997,4,72.5,264.53499999999997,308
12,320,2,281.55,2,169.0,281.55,307
1,373,7,198.20714285714283,7,77.57142857142857,198.20714285714283,371
16,238,6,284.0183333333333,6,186.5,284.0183333333334,221
297,297,1,342.4,1,200.0,342.4,0
248,366,2,152.085,2,64.5,152.08499999999998,118
66,66,1,314.67,1,191.0,314.67,0
78,78,1,210.5,1,145.0,210.5,0
199,199,1,36.13,1,21.0,36.13,0
18,259,5,189.344,5,113.6,189.344,240
117,117,2,221.14499999999998,2,202.0,221.145,0
291,291,1,230.4,1,288.0,230.4,0
64,241,2,169.155,2,47.0,169.155,177
228,228,1,129.48000000000002,1,88.0,129.48000000000002,0
30,30,2,99.55499999999999,2,35.0,99.55499999999999,0
3,332,6,521.3283333333334,6,271.8333333333333,521.3283333333334,329
109,318,6,171.17166666666665,6,87.5,171.17166666666665,209
2,374,29,264.8865517241379,29,157.0344827586207,264.8865517241379,372
89,89,1,277.4,1,101.0,277.4,0
116,273,2,180.0,2,750.0,180.0,157
31,52,2,208.3,2,144.5,208.3,20
9,212,2,214.89,2,121.0,214.89,203
123,313,10,161.082,10,171.5,161.082,189
137,361,13,181.15153846153845,13,121.84615384615384,181.15153846153845,223
29,179,4,112.7125,4,41.75,112.7125,150
3,3,1,111.25,1,21.0,111.25,0
15,15,1,198.47,1,111.0,198.47,0
2,134,4,206.7275,4,87.5,206.7275,131
313,313,1,281.05,1,113.0,281.05,0
5,310,10,528.764,10,215.7,528.764,304
3,60,8,301.7725,8,160.125,301.7725,57
204,204,1,617.83,1,319.0,617.83,0
11,84,2,289.945,2,185.0,289.945,72
31,260,6,354.9083333333333,6,369.5,354.9083333333333,229
4,30,3,173.92666666666665,3,111.0,173.92666666666665,25
255,255,1,365.1,1,234.0,365.1,0
16,281,6,243.60500000000002,6,142.16666666666666,243.60500000000002,264
30,367,10,244.975,10,117.6,244.975,337
2,365,7,1260.2214285714285,7,755.8571428571429,1260.2214285714285,362
22,213,6,659.5066666666667,6,389.1666666666667,659.5066666666667,191
12,12,2,198.88,2,149.0,198.88,0
5,61,4,144.9175,4,53.0,144.9175,55
4,365,47,424.6872340425532,47,189.46808510638297,424.6872340425532,360
177,177,1,7.49,1,1.0,7.49,0
80,80,1,109.47,1,91.0,109.47,0
231,231,1,179.52,1,208.0,179.52,0
99,169,5,466.66399999999993,5,143.8,466.66399999999993,69
15,359,18,466.0788888888889,18,136.44444444444446,466.0788888888889,343
61,330,10,253.337,10,121.3,253.337,268
4,4,1,98.7,1,32.0,98.7,0
57,116,2,1174.75,2,692.0,1174.75,59
15,374,6,423.925,6,340.3333333333333,423.925,359
110,359,3,183.04,3,75.0,183.04,248
156,156,1,113.64999999999999,1,69.0,113.64999999999999,0
79,370,3,588.82,3,242.0,588.82,290
12,289,5,257.008,5,118.2,257.008,276
12,369,10,215.348,10,99.5,215.348,356
3,374,86,968.423023255814,86,602.2209302325581,968.423023255814,371
59,246,4,399.44,4,277.25,399.44000000000005,186
46,353,4,313.6025,4,202.5,313.6025,306
46,46,1,168.73,1,63.0,168.73,0
49,243,2,1059.06,2,598.5,1059.06,193
54,257,2,310.77,2,234.0,310.77,203
8,360,3,245.68333333333337,3,113.0,245.68333333333337,351
22,206,2,236.745,2,73.5,236.745,184
115,115,1,187.51999999999998,1,164.0,187.51999999999998,0
36,317,5,348.92199999999997,5,183.8,348.922,281
65,103,2,408.73,2,304.0,408.72999999999996,38
128,158,2,283.445,2,147.5,283.44500000000005,29
130,366,2,1214.04,2,264.0,1214.04,235
4,371,23,348.6421739130435,23,168.91304347826087,348.6421739130435,367
1,367,8,358.9675,8,139.375,358.9675,365
63,137,2,273.125,2,143.5,273.125,74
3,171,8,182.615,8,77.0,182.615,168
304,304,1,93.35000000000001,1,43.0,93.35000000000001,0
15,281,2,482.6,2,300.0,482.59999999999997,266
365,365,1,347.54,1,169.0,347.54,0
200,261,2,109.265,2,47.5,109.265,60
310,310,2,282.95,2,118.0,282.95,0
98,98,1,318.65,1,95.0,318.65,0
8,367,18,540.505,18,438.72222222222223,540.505,359
99,280,2,41.5,2,14.0,41.5,181
56,323,6,295.17333333333335,6,192.33333333333334,295.17333333333335,267
219,219,2,330.135,2,127.0,330.135,0
2,337,6,336.45,6,42.333333333333336,336.45,334
151,226,4,290.1025,4,108.75,290.10249999999996,74
166,182,2,277.335,2,169.5,277.335,16
66,262,2,397.99,2,268.0,397.99,196
8,87,4,155.2125,4,46.75,155.2125,79
215,371,2,249.07500000000002,2,63.5,249.075,156
39,121,2,254.875,2,45.5,254.875,81
8,228,3,387.7966666666667,3,151.33333333333334,387.7966666666666,219
247,247,1,209.4,1,72.0,209.4,0
19,57,2,319.78,2,218.0,319.78,37
368,368,1,191.74,1,88.0,191.74,0
84,270,3,311.3966666666667,3,381.6666666666667,311.3966666666667,186
58,255,8,356.68625000000003,8,154.125,356.68625,196
57,269,3,818.9533333333334,3,443.0,818.9533333333333,212
112,287,2,133.315,2,114.5,133.315,175
115,254,9,610.71,9,248.88888888888889,610.71,138
172,323,2,224.745,2,136.5,224.745,150
155,155,1,304.97,1,213.0,304.97,0
66,66,1,312.68,1,240.0,312.68,0
21,246,12,284.39833333333337,12,184.0,284.39833333333337,224
30,30,1,80.28,1,88.0,80.28,0
18,156,2,412.24,2,140.0,412.24,138
17,58,2,104.15,2,85.0,104.15,41
192,192,1,166.63,1,41.0,166.63,0
156,316,2,411.7,2,298.0,411.7,159
29,29,1,502.52,1,300.0,502.52,0
78,78,1,889.44,1,438.0,889.44,0
93,257,7,198.35285714285715,7,171.0,198.35285714285715,163
46,136,5,424.236,5,358.0,424.236,90
68,68,1,304.18,1,170.0,304.18,0
15,362,12,464.9891666666667,12,183.41666666666666,464.9891666666667,347
212,285,4,258.4525,4,63.0,258.4525,73
92,179,3,1228.8700000000001,3,841.6666666666666,1228.8700000000001,87
59,145,2,1042.805,2,397.5,1042.805,86
337,337,1,518.14,1,290.0,518.14,0
114,114,2,544.72,2,122.0,544.72,0
19,19,1,383.96999999999997,1,192.0,383.96999999999997,0
205,365,2,359.02,2,537.0,359.02,159
37,37,1,204.62,1,21.0,204.62,0
31,67,4,868.9300000000001,4,517.75,868.9300000000001,36
10,57,3,143.70333333333335,3,74.33333333333333,143.70333333333335,47
24,24,1,119.92,1,144.0,119.92,0
367,367,1,312.9,1,74.0,312.9,0
25,326,6,200.58833333333334,6,93.5,200.58833333333334,301
9,9,1,487.75,1,160.0,487.75,0
103,103,1,167.16,1,140.0,167.16,0
43,309,4,367.205,4,199.5,367.205,266
18,362,2,284.61,2,178.0,284.61,344
42,42,1,81.15,1,33.0,81.15,0
16,253,7,213.5142857142857,7,120.0,213.5142857142857,236
46,46,1,345.71,1,237.0,345.71,0
303,303,1,988.04,1,448.0,988.04,0
61,61,1,948.93,1,485.0,948.93,0
28,372,8,660.62125,8,434.75,660.62125,344
3,225,3,272.31,3,218.0,272.31,221
56,367,2,255.36,2,72.0,255.36,310
21,292,9,264.01133333333337,9,103.66666666666667,264.01133333333337,270
183,220,3,213.30999999999997,3,99.0,213.31000000000003,36
23,359,2,141.595,2,131.5,141.595,336
110,332,3,330.5966666666667,3,167.0,330.59666666666664,222
361,361,1,310.43,1,233.0,310.43,0
17,145,5,259.798,5,150.6,259.79800000000006,128
70,70,1,834.4399999999999,1,790.0,834.4399999999999,0
99,324,3,196.01666666666665,3,95.66666666666667,196.01666666666665,225
1,315,3,312.3566666666667,3,242.0,312.3566666666667,314
4,372,14,343.6542857142857,14,247.57142857142858,343.6542857142857,368
