CustomerID,duration,event_observed,Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
14452,126,0,31,157,2,199.95,2,84.5,199.95000000000002,126
14454,357,0,12,369,5,195.45999999999998,5,80.0,195.45999999999998,357
14455,63,0,68,131,4,154.43,4,176.5,154.43,63
14458,0,0,16,16,1,228.07,1,317.0,228.07,0
14459,0,1,287,287,1,3537.821,1,1543.0,3537.821,0
14460,327,0,32,360,6,109.86,6,166.33333333333334,109.86,327
14461,307,0,18,326,10,457.38500000000005,10,223.9,457.38500000000005,307
14462,0,0,68,68,1,262.24,1,107.0,262.24,0
14463,0,0,135,135,1,256.95,1,31.0,256.95,0
14464,59,1,204,263,2,55.5,2,31.0,55.5,59
14465,273,0,64,337,8,360.92625000000004,8,267.625,360.92625000000004,273
14466,353,0,8,362,7,339.2142857142857,7,234.0,339.2142857142857,353
14467,347,0,25,373,8,200.8725,8,113.875,200.8725,347
14468,0,1,369,369,1,204.24,1,164.0,204.24,0
14469,263,0,52,315,4,523.365,4,243.25,523.365,263
14470,0,0,66,66,1,250.85,1,89.0,250.85,0
14471,141,1,227,368,2,200.475,2,93.5,200.475,141
14472,0,1,325,325,1,266.05,1,136.0,266.05,0
14474,0,1,215,215,1,711.23,1,308.0,711.23,0
14475,0,0,44,44,1,225.3,1,94.0,225.3,0
14477,267,0,72,340,3,220.0,3,133.33333333333334,220.0,267
14478,356,0,18,374,4,319.165,4,306.5,319.16499999999996,356
14479,367,0,1,369,3,327.62,3,167.66666666666666,327.62,367
14480,315,0,38,354,3,340.1566666666667,3,175.66666666666666,340.1566666666667,315
14481,270,0,43,313,3,549.3933333333333,3,359.6666666666667,549.3933333333333,270
14482,91,0,15,106,6,380.65166666666664,6,207.0,380.6516666666667,91
14483,0,1,372,372,1,120.0,1,96.0,120.0,0
14484,321,0,37,358,3,249.6866666666667,3,178.0,249.68666666666664,321
14486,41,0,147,189,2,87.75,2,45.0,87.75,41
14487,10,0,4,15,2,112.94500000000001,2,43.0,112.94500000000001,10
14489,175,0,73,248,3,370.51666666666665,3,237.33333333333334,370.51666666666665,175
14490,22,0,42,64,2,636.735,2,466.5,636.735,22
14491,0,0,8,8,1,127.2,1,40.0,127.2,0
14492,188,0,66,255,7,274.55857142857144,7,107.28571428571429,274.55857142857144,188
14493,251,0,26,277,5,540.924,5,372.6,540.924,251
14494,329,0,37,367,2,130.95,2,59.0,130.95,329
14495,0,1,295,295,1,51.0,1,6.0,51.0,0
14496,260,0,9,269,6,354.90333333333336,6,138.66666666666666,354.90333333333336,260
14497,0,1,309,309,1,221.69,1,97.0,221.69,0
14498,148,0,37,186,5,388.702,5,204.4,388.702,148
14499,95,0,10,105,4,323.33750000000003,4,183.75,323.3375,95
14505,326,0,40,366,11,547.2409090909091,11,235.0909090909091,547.2409090909091,326
14506,230,0,5,235,3,418.86666666666673,3,112.66666666666667,418.8666666666666,230
14507,350,0,14,365,5,369.77200000000005,5,179.4,369.772,350
14508,164,0,12,176,3,184.95666666666668,3,72.66666666666667,184.95666666666668,164
14509,0,0,170,170,1,110.95,1,38.0,110.95,0
14510,60,0,11,72,3,326.6166666666667,3,264.3333333333333,326.6166666666667,60
14512,348,0,19,368,5,188.138,5,122.8,188.138,348
14513,131,0,72,204,3,110.80666666666667,3,77.33333333333333,110.80666666666667,131
14514,289,0,72,362,6,564.9733333333334,6,299.6666666666667,564.9733333333334,289
14515,162,0,23,186,6,274.52833333333336,6,130.5,274.52833333333336,162
14516,0,0,152,152,1,151.17,1,63.0,151.17,0
14519,45,1,319,364,2,101.57,2,40.5,101.57,45
14521,0,0,127,127,1,199.45000000000002,1,211.0,199.45000000000002,0
14522,88,1,231,320,4,193.47000000000003,4,107.75,193.47000000000003,88
14524,6,0,45,52,4,266.5075,4,125.0,266.50750000000005,6
14525,298,0,64,362,8,476.33,8,308.625,476.33,298
14526,0,0,25,25,1,258.65,1,178.0,258.65,0
14527,372,0,1,373,69,279.088115942029,69,67.6376811594203,279.088115942029,372
14530,291,0,32,323,10,322.67600000000004,10,159.4,322.676,291
14531,0,0,115,115,1,376.34,1,260.0,376.34,0
14532,287,0,47,334,7,416.1328571428571,7,118.14285714285714,416.1328571428571,287
14533,203,0,43,246,4,379.1625,4,504.75,379.1625,203
14534,236,0,33,270,8,223.795,8,99.375,223.795,236
14535,258,0,31,289,6,519.7316666666667,6,231.66666666666666,519.7316666666667,258
14537,0,1,259,259,1,285.84000000000003,1,108.0,285.84000000000003,0
14538,152,0,166,319,3,327.53000000000003,3,43.0,327.53000000000003,152
14540,352,0,15,368,8,344.6225,8,148.0,344.6225,352
14541,285,0,52,337,6,173.005,6,80.33333333333333,173.005,285
14543,357,0,16,374,23,477.7452173913043,23,85.3913043478261,477.7452173913043,357
14544,0,0,106,106,1,934.23,1,876.0,934.23,0
14545,0,1,310,310,1,349.25,1,236.0,349.25,0
14546,356,0,12,369,6,435.15166666666664,6,229.16666666666666,435.15166666666664,356
14548,249,0,120,369,7,269.7842857142857,7,104.28571428571429,269.78428571428566,249
14549,316,0,56,373,3,208.12,3,86.0,208.12,316
14550,95,0,24,119,2,293.845,2,191.0,293.845,95
14551,270,0,47,317,5,138.372,5,76.0,138.372,270
14552,211,0,16,228,2,171.855,2,84.0,171.85500000000002,211
14553,97,0,47,145,4,239.8325,4,156.25,239.83249999999998,97
14555,339,0,17,357,4,497.8725,4,180.0,497.8725,339
14556,92,1,232,324,3,271.8966666666667,3,107.66666666666667,271.8966666666667,92
14558,77,1,290,367,3,218.5,3,54.0,218.5,77
14559,0,0,26,26,1,75.6,1,72.0,75.6,0
14560,357,0,15,373,22,176.19363636363636,22,150.9090909090909,176.1936363636364,357
14562,279,0,26,306,8,203.9225,8,94.875,203.9225,279
14563,82,0,145,228,2,320.27,2,139.5,320.27,82
14564,300,0,70,371,2,1302.81,2,647.5,1302.81,300
14565,0,0,109,109,1,760.1,1,400.0,760.1,0
14566,116,0,53,169,3,886.6666666666666,3,533.3333333333334,886.6666666666666,116
14568,0,0,71,71,1,919.7,1,645.0,919.7,0
14569,150,0,88,239,3,123.31333333333333,3,59.333333333333336,123.31333333333333,150
14570,0,0,79,79,1,395.69,1,336.0,395.69,0
14571,0,0,61,61,1,160.0,1,56.0,160.0,0
14572,204,0,53,257,4,680.585,4,364.5,680.585,204
14573,328,0,8,336,5,185.06,5,55.0,185.06,328
14574,0,1,368,368,1,143.70000000000002,1,63.0,143.70000000000002,0
14575,0,0,124,124,1,420.22,1,163.0,420.22,0
14576,0,0,8,8,1,35.400000000000006,1,12.0,35.400000000000006,0
14577,334,0,30,364,3,168.14666666666668,3,72.0,168.14666666666668,334
14579,0,0,68,68,1,105.56,1,56.0,105.56,0
14580,0,0,154,154,1,14.850000000000001,1,3.0,14.850000000000001,0
14581,0,0,180,180,1,271.05,1,87.0,271.05,0
14583,238,0,19,257,3,224.44333333333336,3,106.66666666666667,224.44333333333336,238
14584,238,0,57,296,4,176.275,4,144.75,176.275,238
14585,34,0,18,52,4,246.555,4,134.75,246.555,34
14588,0,1,214,214,1,135.39,1,62.0,135.39,0
14589,0,0,7,7,1,39.75,1,5.0,39.75,0
14590,307,0,60,368,20,149.6685,20,45.05,149.6685,307
14593,332,0,33,366,9,338.7088888888889,9,168.66666666666666,338.7088888888889,332
14594,0,0,9,9,1,255.0,1,146.0,255.0,0
14595,234,0,89,324,2,211.925,2,125.0,211.925,234
14596,0,1,262,262,1,222.22000000000003,1,75.0,222.22000000000003,0
14597,58,0,15,73,4,329.59749999999997,4,217.5,329.59749999999997,58
14598,0,1,205,205,1,162.07,1,165.0,162.07,0
14599,118,0,26,145,2,228.945,2,146.0,228.945,118
14600,0,0,29,29,1,471.84000000000003,1,362.0,471.84000000000003,0
14602,0,1,292,292,1,205.35999999999999,1,80.0,205.35999999999999,0
14604,0,1,269,269,1,143.85999999999999,1,88.0,143.85999999999999,0
14605,357,0,10,367,4,230.39000000000001,4,104.0,230.39000000000001,357
14606,369,0,2,372,102,181.1970588235294,102,91.04901960784314,181.1970588235294,369
14607,257,0,103,360,8,944.20375,8,476.125,944.20375,257
14608,354,0,15,369,7,223.97,7,70.0,223.97,354
14609,278,0,26,304,6,147.44,6,949.0,147.44,278
14610,118,0,31,150,2,12.175,2,7.5,12.175,118
14611,154,0,79,234,2,302.16499999999996,2,291.0,302.16499999999996,154
14612,0,0,51,51,1,877.7,1,134.0,877.7,0
14613,0,1,316,316,1,76.32000000000001,1,72.0,76.32000000000001,0
14614,0,0,22,22,1,295.13,1,189.0,295.13,0
14615,153,0,30,184,5,190.352,5,99.0,190.352,153
14616,163,0,21,184,2,60.85,2,33.0,60.85,163
14617,13,0,38,51,2,95.23500000000001,2,40.5,95.23500000000001,13
14618,170,0,12,182,4,197.22,4,110.0,197.22,170
14619,0,0,177,177,1,896.8000000000001,1,442.0,896.8000000000001,0
14621,171,0,147,319,4,303.0525,4,178.25,303.0525,171
14623,221,0,16,238,5,226.05599999999998,5,121.4,226.05599999999998,221
14624,189,0,51,240,4,147.055,4,120.75,147.055,189
14625,348,0,10,359,9,399.80555555555554,9,202.22222222222223,399.80555555555554,348
14626,333,0,31,365,7,374.2357142857143,7,247.42857142857142,374.2357142857143,333
14627,0,0,15,15,1,462.75,1,284.0,462.75,0
14628,241,0,78,319,3,442.0133333333333,3,291.6666666666667,442.0133333333333,241
14630,0,0,120,120,1,338.65,1,111.0,338.65,0
14631,100,0,22,123,3,339.57,3,261.6666666666667,339.57,100
14634,104,0,73,177,4,531.115,4,476.5,531.115,104
14635,0,0,89,89,1,215.22,1,118.0,215.22,0
14637,0,1,313,313,1,106.67999999999999,1,100.0,106.67999999999999,0
14639,253,0,44,297,3,664.8233333333334,3,326.3333333333333,664.8233333333334,253
14640,276,0,45,322,4,385.495,4,191.25,385.495,276
14643,110,1,253,364,3,328.6933333333333,3,187.33333333333334,328.6933333333333,110
14644,321,0,50,372,5,283.392,5,102.4,283.392,321
14645,0,1,270,270,1,279.8,1,206.0,279.8,0
14646,362,0,10,373,78,3184.5705128205127,78,2183.051282051282,3184.5705128205127,362
14647,0,0,159,159,1,270.0,1,84.0,270.0,0
14648,312,0,52,365,15,297.77666666666664,15,217.66666666666666,297.77666666666664,312
14649,306,0,18,324,5,449.71999999999997,5,282.2,449.71999999999997,306
14650,0,1,224,224,1,62.5,1,22.0,62.5,0
14651,237,0,30,267,7,195.96714285714285,7,76.71428571428571,195.96714285714285,237
14653,224,0,149,373,5,333.28200000000004,5,204.8,333.282,224
14654,0,1,374,374,1,246.86,1,273.0,246.86,0
14655,207,0,24,232,3,648.76,3,417.3333333333333,648.76,207
14656,188,0,51,239,3,166.31666666666666,3,63.0,166.3166666666667,188
14657,5,0,65,71,2,300.985,2,206.5,300.985,5
14662,308,0,63,372,3,211.68666666666664,3,109.66666666666667,211.68666666666664,308
14663,0,0,66,66,2,245.3,2,198.5,245.3,0
14665,165,0,63,228,2,456.975,2,202.0,456.975,165
14667,372,0,1,373,31,400.58096774193547,31,238.25806451612902,400.58096774193547,372
14668,0,0,81,81,1,111.63,1,49.0,111.63,0
14669,103,1,269,373,4,489.385,4,318.25,489.385,103
14670,0,1,368,368,1,190.47,1,97.0,190.47,0
14671,18,1,185,204,2,563.725,2,285.5,563.725,18
14672,164,0,151,316,2,173.795,2,96.0,173.79500000000002,164
14673,42,0,3,45,3,558.1366666666667,3,343.6666666666667,558.1366666666667,42
14674,0,0,145,145,1,173.66,1,103.0,173.66,0
14675,0,0,24,24,1,419.22,1,324.0,419.22,0
14676,245,0,30,275,6,968.0916666666667,6,1048.6666666666667,968.0916666666666,245
14677,0,1,228,228,1,184.91,1,139.0,184.91,0
14678,0,1,215,215,1,403.39,1,179.0,403.39,0
14679,349,0,17,367,3,429.81333333333333,3,264.6666666666667,429.81333333333333,349
14680,363,0,7,371,43,665.4713953488372,43,322.83720930232556,665.4713953488372,363
14681,266,0,23,289,3,125.40000000000002,3,32.0,125.40000000000002,266
14682,243,0,64,308,4,365.7025,4,217.25,365.7025,243
14683,0,1,224,224,1,146.56,1,386.0,146.56,0
14684,0,0,26,26,1,228.52,1,184.0,228.52,0
14685,150,1,212,362,8,567.08,8,246.125,567.08,150
14686,245,0,50,295,5,170.506,5,91.4,170.50600000000003,245
14687,151,0,36,187,2,386.84000000000003,2,190.0,386.84000000000003,151
14688,82,0,9,92,8,257.0375,8,238.875,257.0375,82
14690,18,0,28,46,2,211.315,2,87.0,211.315,18
14692,236,0,16,253,8,140.44875,8,78.125,140.44875,236
14693,100,0,61,161,6,165.41,6,59.0,165.41,100
14694,0,1,253,253,1,244.31,1,193.0,244.31,0
14695,213,0,155,368,3,511.4066666666667,3,220.33333333333334,511.4066666666667,213
14696,48,0,9,57,2,344.475,2,260.5,344.475,48
14699,90,0,71,161,3,197.82333333333335,3,135.66666666666666,197.82333333333335,90
14700,70,0,51,121,2,440.48,2,146.0,440.48,70
14701,241,0,78,320,6,326.83666666666664,6,137.16666666666666,326.83666666666664,241
14702,363,0,1,364,13,263.64923076923077,13,123.15384615384616,263.64923076923077,363
14704,199,0,60,260,2,129.48,2,60.5,129.48,199
14706,0,1,254,254,1,367.54,1,246.0,367.54,0
14707,141,0,71,212,2,69.6,2,48.0,69.6,141
14708,87,0,4,91,3,361.97,3,296.0,361.96999999999997,87
14709,354,0,15,370,12,330.44083333333333,12,138.08333333333334,330.44083333333333,354
14710,356,0,15,372,9,144.4788888888889,9,84.44444444444444,144.4788888888889,356
14712,0,0,54,54,1,411.0,1,96.0,411.0,0
14713,370,0,1,372,11,250.2281818181818,11,167.36363636363637,250.2281818181818,370
14714,280,0,43,323,3,248.6833333333333,3,137.66666666666666,248.6833333333333,280
14715,247,0,78,325,4,239.51749999999998,4,127.25,239.5175,247
14716,0,0,80,80,1,235.77,1,148.0,235.77,0
14717,0,1,369,369,1,81.3,1,32.0,81.3,0
14718,0,0,46,46,1,226.42,1,202.0,226.42,0
14721,0,0,15,15,1,109.07,1,57.0,109.07,0
14722,9,0,113,122,2,154.55,2,48.0,154.55,9
14723,364,0,7,371,7,132.5557142857143,7,87.0,132.5557142857143,364
14724,0,1,226,226,1,341.9,1,184.0,341.9,0
14725,140,0,30,170,3,199.0533333333333,3,249.0,199.05333333333337,140
14726,0,1,290,290,1,116.5,1,82.0,116.5,0
14727,0,1,182,182,2,97.575,2,198.0,97.575,0
14728,0,0,49,49,1,190.58,1,68.0,190.58,0
14729,251,0,9,261,3,195.41333333333333,3,124.0,195.41333333333333,251
14732,338,0,28,366,11,255.8709090909091,11,78.9090909090909,255.8709090909091,338
14733,34,0,3,38,4,1644.815,4,678.75,1644.815,34
14734,125,0,61,187,4,264.105,4,94.5,264.105,125
14735,347,0,24,371,24,257.26958333333334,24,93.70833333333333,257.26958333333334,347
14736,0,0,121,121,2,187.025,2,74.0,187.02499999999998,0
14737,0,0,36,36,1,2389.62,1,726.0,2389.62,0
14738,171,1,196,368,2,253.725,2,78.0,253.725,171
14739,370,0,3,373,19,441.3273684210526,19,334.3157894736842,441.3273684210526,370
14740,242,0,45,288,8,339.10625,8,168.25,339.10625,242
14741,44,0,8,53,2,248.625,2,139.5,248.625,44
14742,0,0,71,71,1,579.85,1,374.0,579.85,0
14743,0,1,228,228,1,50.48,1,40.0,50.48,0
14744,203,0,2,206,8,348.1375,8,240.0,348.1375,203
14745,136,0,137,273,7,190.16428571428574,7,133.0,190.16428571428574,136
14746,17,0,42,59,4,148.375,4,99.5,148.375,17
14748,276,0,4,281,7,248.08142857142857,7,218.42857142857142,248.08142857142857,276
14749,0,0,115,115,1,310.15,1,403.0,310.15,0
14750,0,1,372,372,1,112.03,1,65.0,112.03,0
14751,41,1,320,362,2,63.225,2,32.5,63.225,41
14753,0,0,96,96,1,306.36,1,201.0,306.36,0
14754,264,0,61,326,4,227.47,4,131.0,227.47,264
14755,354,0,17,372,14,354.4478571428572,14,155.85714285714286,354.4478571428572,354
14756,41,0,18,60,2,957.4,2,503.5,957.4000000000001,41
14758,214,0,32,246,3,460.3033333333333,3,140.33333333333334,460.3033333333333,214
14761,0,0,80,80,1,192.02,1,88.0,192.02,0
14762,0,1,262,262,1,117.05000000000001,1,87.0,117.05000000000001,0
14766,185,0,2,187,6,680.46,6,452.3333333333333,680.46,185
14767,0,0,110,110,1,382.81,1,117.0,382.81,0
14769,333,0,26,359,9,566.3477777777778,9,424.3333333333333,566.3477777777778,333
14770,184,0,103,288,6,460.2033333333334,6,184.66666666666666,460.2033333333333,184
14771,115,1,257,372,2,297.31,2,311.0,297.31,115
14773,0,1,228,228,1,140.55,1,53.0,140.55,0
14774,0,0,164,164,1,241.45,1,99.0,241.45,0
14775,0,0,8,8,1,406.56,1,384.0,406.56,0
14776,58,0,23,82,4,292.5,4,381.0,292.5,58
14777,0,0,39,39,1,307.56,1,212.0,307.56,0
14783,0,1,295,295,1,307.3,1,262.0,307.3,0
14784,0,0,25,25,1,159.94,1,126.0,159.94,0
14786,0,1,186,186,1,90.96,1,112.0,90.96,0
14787,0,0,107,107,1,110.65,1,59.0,110.65,0
14788,0,1,232,232,1,476.88,1,298.0,476.88,0
14790,354,0,10,364,6,296.9266666666667,6,323.8333333333333,296.9266666666667,354
14791,0,1,242,242,1,303.63,1,127.0,303.63,0
14793,0,0,171,171,1,396.91,1,270.0,396.91,0
14794,84,0,38,123,3,211.33,3,36.666666666666664,211.33,84
14796,358,0,2,361,11,260.45909090909095,11,147.9090909090909,260.45909090909095,358
14797,0,0,143,143,1,300.31,1,99.0,300.31,0
14798,267,0,17,284,5,110.11399999999999,5,90.2,110.114,267
14799,0,1,373,373,1,180.45,1,349.0,180.45,0
14800,65,0,5,71,6,569.23,6,549.0,569.23,65
14802,0,0,74,74,2,751.49,2,1.0,751.49,0
14805,217,0,40,257,3,178.71666666666667,3,100.66666666666667,178.71666666666667,217
14806,0,0,75,75,1,110.03999999999999,1,93.0,110.03999999999999,0
14807,259,0,26,285,2,252.07,2,117.0,252.07,259
14809,0,1,257,257,2,343.38,2,116.0,343.38,0
14810,59,0,5,65,3,148.86333333333332,3,76.66666666666667,148.86333333333332,59
14811,0,0,23,23,1,170.5,1,74.0,170.5,0
14812,0,1,234,234,1,178.85,1,135.0,178.85,0
14813,241,0,5,246,4,222.2275,4,98.0,222.22750000000002,241
14814,0,1,217,217,1,154.21,1,93.0,154.21,0
14817,232,0,31,263,5,569.904,5,361.4,569.904,232
14818,189,0,94,283,3,165.25333333333333,3,73.0,165.25333333333336,189
14819,224,0,130,354,2,92.17,2,30.5,92.17,224
14820,297,0,16,313,5,153.494,5,94.2,153.494,297
14821,309,0,2,312,7,175.7357142857143,7,65.57142857142857,175.73571428571427,309
14822,0,0,121,121,1,157.70000000000002,1,94.0,157.70000000000002,0
14824,257,0,15,273,6,482.53333333333336,6,238.16666666666666,482.53333333333336,257
14825,243,0,4,248,13,207.55153846153846,13,142.84615384615384,207.55153846153846,243
14826,113,1,217,331,2,192.6,2,76.0,192.60000000000002,113
14828,344,0,24,368,10,769.97,10,754.6,769.97,344
14829,64,0,8,72,4,248.8225,4,173.75,248.8225,64
14831,57,1,316,373,3,558.8566666666667,3,295.0,558.8566666666667,57
14832,0,1,266,266,1,322.69,1,1.0,322.69,0
14833,0,0,134,134,1,94.8,1,58.0,94.8,0
14834,0,0,43,43,1,485.86,1,138.0,485.86,0
14835,88,0,164,253,2,148.5,2,90.0,148.5,88
14837,241,0,78,320,5,362.164,5,318.8,362.16400000000004,241
14838,313,0,59,372,2,384.96000000000004,2,180.5,384.96000000000004,313
14839,285,0,54,340,3,305.0933333333333,3,309.0,305.0933333333333,285
14840,0,0,175,175,1,299.86,1,148.0,299.86,0
14841,362,0,10,373,8,483.40500000000003,8,298.25,483.40500000000003,362
14843,0,0,72,72,1,211.79999999999998,1,132.0,211.79999999999998,0
14844,175,0,66,242,6,585.4366666666666,6,422.6666666666667,585.4366666666667,175
14845,0,1,235,235,1,150.0,1,600.0,150.0,0
14846,0,0,63,63,1,437.4,1,193.0,437.4,0
14847,156,0,43,200,2,519.775,2,206.5,519.775,156
14848,0,0,40,40,1,310.56,1,260.0,310.56,0
14849,325,0,9,334,21,372.99571428571426,21,301.5238095238095,372.99571428571426,325
14850,151,0,53,204,6,240.86833333333334,6,183.33333333333334,240.8683333333333,151
14851,0,1,266,266,1,318.06,1,306.0,318.06,0
14852,219,0,60,280,12,274.64500000000004,12,218.25,274.645,219
14853,182,0,59,241,3,300.3566666666666,3,87.66666666666667,300.3566666666667,182
14854,296,0,26,322,4,390.7575,4,291.75,390.7575,296
14855,136,0,110,246,5,1174.9299999999998,5,648.6,1174.93,136
14857,192,0,78,270,5,495.74620000000004,5,323.4,495.74620000000004,192
14858,0,0,141,141,1,180.75,1,105.0,180.75,0
14859,0,1,190,190,1,351.9,1,217.0,351.9,0
14861,350,0,16,367,9,139.4377777777778,9,106.55555555555556,139.4377777777778,350
14865,366,0,8,374,3,25.840000000000003,3,64.0,25.840000000000003,366
14866,104,0,2,106,8,807.54,8,310.125,807.54,104
14867,338,0,31,370,13,172.4446153846154,13,51.38461538461539,172.4446153846154,338
14868,39,0,16,56,4,307.605,4,206.25,307.605,39
14869,335,0,24,359,4,514.1725,4,395.25,514.1725,335
14870,270,0,49,319,5,302.34000000000003,5,72.8,302.34000000000003,270
14871,245,0,129,374,5,145.378,5,53.4,145.378,245
14872,149,0,119,269,3,272.2,3,220.66666666666666,272.2,149
14873,0,1,269,269,1,334.45,1,143.0,334.45,0
14874,0,0,171,171,1,116.18,1,148.0,116.18,0
14875,0,0,77,77,1,1397.08,1,774.0,1397.08,0
14876,40,0,157,197,2,128.35,2,81.0,128.35,40
14877,224,0,54,278,2,212.925,2,84.0,212.925,224
14878,280,0,12,292,16,162.525625,16,101.0625,162.525625,280
14879,0,1,320,320,1,185.06,1,104.0,185.06,0
14882,228,0,26,255,12,246.41250000000002,12,121.33333333333333,246.4125,228
14884,0,1,305,305,1,120.6,1,72.0,120.6,0
14885,38,0,63,101,2,416.4,2,292.0,416.4,38
14890,41,1,254,295,2,345.8,2,292.5,345.79999999999995,41
14891,19,0,52,72,2,276.175,2,141.5,276.175,19
14892,0,1,326,326,1,202.35000000000002,1,79.0,202.35000000000002,0
14893,0,1,253,253,1,571.76,1,248.0,571.76,0
14894,294,0,79,373,2,418.53000000000003,2,169.0,418.53000000000003,294
14895,345,0,19,365,18,776.7127777777778,18,325.72222222222223,776.7127777777778,345
14896,367,0,1,369,7,230.6357142857143,7,119.42857142857143,230.6357142857143,367
14897,314,0,45,360,4,443.54,4,173.5,443.53999999999996,314
14898,364,0,7,372,9,243.90444444444444,9,136.0,243.90444444444444,364
14899,0,0,31,31,1,1331.38,1,570.0,1331.38,0
14900,0,0,158,158,1,13.919999999999998,1,48.0,13.919999999999998,0
14901,131,0,2,134,5,172.022,5,77.4,172.022,131
14902,157,0,31,189,2,351.48,2,249.0,351.48,157
14904,19,0,44,63,2,302.525,2,268.5,302.525,19
14905,361,0,10,372,6,225.87333333333333,6,120.33333333333333,225.87333333333333,361
14906,0,0,81,81,1,68.44,1,1.0,68.44,0
14907,234,0,3,238,10,266.469,10,112.6,266.469,234
14908,0,0,99,99,1,104.10000000000001,1,50.0,104.10000000000001,0
14909,226,0,73,299,3,468.2266666666667,3,296.0,468.22666666666663,226
14911,373,0,1,374,205,742.054731707317,205,340.0439024390244,742.054731707317,373
14912,280,0,37,318,4,255.35,4,212.0,255.35,280
14913,97,0,24,121,4,711.425,4,553.0,711.4250000000001,97
14915,360,0,11,372,9,167.08555555555554,9,66.11111111111111,167.08555555555554,360
14916,186,0,67,253,4,443.4925,4,319.75,443.49250000000006,186
14917,0,1,232,232,2,561.875,2,445.5,561.875,0
14918,206,0,40,246,7,620.8085714285714,7,268.0,620.8085714285714,206
14919,0,0,175,175,1,359.35,1,129.0,359.35,0
14920,0,1,201,201,1,629.4,1,377.0,629.4,0
14922,114,0,29,143,2,421.87,2,188.0,421.87,114
14924,29,1,246,275,2,310.48,2,124.0,310.48,29
14926,216,0,17,234,2,179.7,2,102.0,179.7,216
