Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime,CLV
72,362,6,564.9733333333334,6,299.6666666666667,564.9733333333334,289,2684.010301369863
23,186,6,274.52833333333336,6,130.5,274.52833333333336,162,731.0727123287671
152,152,1,151.17,1,63.0,151.17,0,0.0
319,364,2,101.57,2,40.5,101.57,45,25.04465753424657
127,127,1,199.45000000000002,1,211.0,199.45000000000002,0,0.0
231,320,4,193.47000000000003,4,107.75,193.47000000000003,88,186.57928767123292
45,52,4,266.5075,4,125.0,266.50750000000005,6,17.52378082191781
64,362,8,476.33,8,308.625,476.33,298,3111.1526575342464
25,25,1,258.65,1,178.0,258.65,0,0.0
1,373,69,279.088115942029,69,67.6376811594203,279.088115942029,372,19626.3938630137
32,323,10,322.67600000000004,10,159.4,322.676,291,2572.5675616438352
115,115,1,376.34,1,260.0,376.34,0,0.0
47,334,7,416.1328571428571,7,118.14285714285714,416.1328571428571,287,2290.440849315068
43,246,4,379.1625,4,504.75,379.1625,203,843.5067123287672
33,270,8,223.795,8,99.375,223.795,236,1157.6026301369864
31,289,6,519.7316666666667,6,231.66666666666666,519.7316666666667,258,2204.2318356164387
259,259,1,285.84000000000003,1,108.0,285.84000000000003,0,0.0
166,319,3,327.53000000000003,3,43.0,327.53000000000003,152,409.18816438356174
15,368,8,344.6225,8,148.0,344.6225,352,2658.786191780822
52,337,6,173.005,6,80.33333333333333,173.005,285,810.5165753424658
16,374,23,477.7452173913043,23,85.3913043478261,477.7452173913043,357,10747.30405479452
106,106,1,934.23,1,876.0,934.23,0,0.0
310,310,1,349.25,1,236.0,349.25,0,0.0
12,369,6,435.15166666666664,6,229.16666666666666,435.15166666666664,356,2546.531397260274
120,369,7,269.7842857142857,7,104.28571428571429,269.78428571428566,249,1288.3123561643831
56,373,3,208.12,3,86.0,208.12,316,540.541808219178
24,119,2,293.845,2,191.0,293.845,95,152.9604109589041
47,317,5,138.372,5,76.0,138.372,270,511.78684931506854
16,228,2,171.855,2,84.0,171.85500000000002,211,198.6926301369863
47,145,4,239.8325,4,156.25,239.83249999999998,97,254.94523287671234
17,357,4,497.8725,4,180.0,497.8725,339,1849.6304383561644
232,324,3,271.8966666666667,3,107.66666666666667,271.8966666666667,92,205.59857534246578
290,367,3,218.5,3,54.0,218.5,77,138.2835616438356
26,26,1,75.6,1,72.0,75.6,0,0.0
15,373,22,176.19363636363636,22,150.9090909090909,176.1936363636364,357,3791.300876712329
26,306,8,203.9225,8,94.875,203.9225,279,1247.0000547945206
145,228,2,320.27,2,139.5,320.27,82,143.90213698630134
70,371,2,1302.81,2,647.5,1302.81,300,2141.6054794520546
109,109,1,760.1,1,400.0,760.1,0,0.0
53,169,3,886.6666666666666,3,533.3333333333334,886.6666666666666,116,845.3698630136987
71,71,1,919.7,1,645.0,919.7,0,0.0
88,239,3,123.31333333333333,3,59.333333333333336,123.31333333333333,150,152.03013698630136
79,79,1,395.69,1,336.0,395.69,0,0.0
61,61,1,160.0,1,56.0,160.0,0,0.0
53,257,4,680.585,4,364.5,680.585,204,1521.5270136986303
8,336,5,185.06,5,55.0,185.06,328,831.5024657534246
368,368,1,143.70000000000002,1,63.0,143.70000000000002,0,0.0
124,124,1,420.22,1,163.0,420.22,0,0.0
8,8,1,35.400000000000006,1,12.0,35.400000000000006,0,0.0
30,364,3,168.14666666666668,3,72.0,168.14666666666668,334,461.5971506849316
68,68,1,105.56,1,56.0,105.56,0,0.0
154,154,1,14.850000000000001,1,3.0,14.850000000000001,0,0.0
180,180,1,271.05,1,87.0,271.05,0,0.0
19,257,3,224.44333333333336,3,106.66666666666667,224.44333333333336,238,439.04805479452057
57,296,4,176.275,4,144.75,176.275,238,459.76383561643837
18,52,4,246.555,4,134.75,246.555,34,91.8670684931507
214,214,1,135.39,1,62.0,135.39,0,0.0
7,7,1,39.75,1,5.0,39.75,0,0.0
60,368,20,149.6685,20,45.05,149.6685,307,2517.711205479452
33,366,9,338.7088888888889,9,168.66666666666666,338.7088888888889,332,2772.7730410958907
9,9,1,255.0,1,146.0,255.0,0,0.0
89,324,2,211.925,2,125.0,211.925,234,271.728493150685
262,262,1,222.22000000000003,1,75.0,222.22000000000003,0,0.0
15,73,4,329.59749999999997,4,217.5,329.59749999999997,58,209.4975890410959
205,205,1,162.07,1,165.0,162.07,0,0.0
26,145,2,228.945,2,146.0,228.945,118,148.03019178082192
29,29,1,471.84000000000003,1,362.0,471.84000000000003,0,0.0
292,292,1,205.35999999999999,1,80.0,205.35999999999999,0,0.0
269,269,1,143.85999999999999,1,88.0,143.85999999999999,0,0.0
10,367,4,230.39000000000001,4,104.0,230.39000000000001,357,901.3614246575343
2,372,102,181.1970588235294,102,91.04901960784314,181.1970588235294,369,18684.643561643832
103,360,8,944.20375,8,476.125,944.20375,257,5318.583315068493
15,369,7,223.97,7,70.0,223.97,354,1520.5415342465753
26,304,6,147.44,6,949.0,147.44,278,673.780602739726
31,150,2,12.175,2,7.5,12.175,118,7.872054794520548
79,234,2,302.16499999999996,2,291.0,302.16499999999996,154,254.97758904109585
51,51,1,877.7,1,134.0,877.7,0,0.0
316,316,1,76.32000000000001,1,72.0,76.32000000000001,0,0.0
22,22,1,295.13,1,189.0,295.13,0,0.0
30,184,5,190.352,5,99.0,190.352,153,398.9569315068493
21,184,2,60.85,2,33.0,60.85,163,54.34821917808219
38,51,2,95.23500000000001,2,40.5,95.23500000000001,13,6.783863013698631
12,182,4,197.22,4,110.0,197.22,170,367.42356164383557
177,177,1,896.8000000000001,1,442.0,896.8000000000001,0,0.0
147,319,4,303.0525,4,178.25,303.0525,171,567.9120821917809
16,238,5,226.05599999999998,5,121.4,226.05599999999998,221,684.3613150684931
51,240,4,147.055,4,120.75,147.055,189,304.58515068493153
10,359,9,399.80555555555554,9,202.22222222222223,399.80555555555554,348,3430.6602739726027
31,365,7,374.2357142857143,7,247.42857142857142,374.2357142857143,333,2389.9820547945205
15,15,1,462.75,1,284.0,462.75,0,0.0
78,319,3,442.0133333333333,3,291.6666666666667,442.0133333333333,241,875.5496986301368
120,120,1,338.65,1,111.0,338.65,0,0.0
22,123,3,339.57,3,261.6666666666667,339.57,100,279.0986301369863
73,177,4,531.115,4,476.5,531.115,104,605.3255890410959
89,89,1,215.22,1,118.0,215.22,0,0.0
313,313,1,106.67999999999999,1,100.0,106.67999999999999,0,0.0
44,297,3,664.8233333333334,3,326.3333333333333,664.8233333333334,253,1382.4682465753426
45,322,4,385.495,4,191.25,385.495,276,1165.9903561643837
253,364,3,328.6933333333333,3,187.33333333333334,328.6933333333333,110,297.1747945205479
50,372,5,283.392,5,102.4,283.392,321,1246.1483835616439
270,270,1,279.8,1,206.0,279.8,0,0.0
10,373,78,3184.5705128205127,78,2183.051282051282,3184.5705128205127,362,246354.88493150685
159,159,1,270.0,1,84.0,270.0,0,0.0
52,365,15,297.77666666666664,15,217.66666666666666,297.77666666666664,312,3818.067945205479
18,324,5,449.71999999999997,5,282.2,449.71999999999997,306,1885.1276712328765
224,224,1,62.5,1,22.0,62.5,0,0.0
30,267,7,195.96714285714285,7,76.71428571428571,195.96714285714285,237,890.7109315068493
149,373,5,333.28200000000004,5,204.8,333.282,224,1022.6735342465753
374,374,1,246.86,1,273.0,246.86,0,0.0
24,232,3,648.76,3,417.3333333333333,648.76,207,1103.780712328767
51,239,3,166.31666666666666,3,63.0,166.3166666666667,188,256.99342465753426
65,71,2,300.985,2,206.5,300.985,5,8.246164383561643
63,372,3,211.68666666666664,3,109.66666666666667,211.68666666666664,308,535.8862465753424
66,66,2,245.3,2,198.5,245.3,0,0.0
63,228,2,456.975,2,202.0,456.975,165,413.1554794520548
1,373,31,400.58096774193547,31,238.25806451612902,400.58096774193547,372,12656.163616438356
81,81,1,111.63,1,49.0,111.63,0,0.0
269,373,4,489.385,4,318.25,489.385,103,552.4016986301369
368,368,1,190.47,1,97.0,190.47,0,0.0
185,204,2,563.725,2,285.5,563.725,18,55.60027397260274
151,316,2,173.795,2,96.0,173.79500000000002,164,156.17742465753426
3,45,3,558.1366666666667,3,343.6666666666667,558.1366666666667,42,192.67183561643833
145,145,1,173.66,1,103.0,173.66,0,0.0
24,24,1,419.22,1,324.0,419.22,0,0.0
30,275,6,968.0916666666667,6,1048.6666666666667,968.0916666666666,245,3898.889726027397
228,228,1,184.91,1,139.0,184.91,0,0.0
215,215,1,403.39,1,179.0,403.39,0,0.0
17,367,3,429.81333333333333,3,264.6666666666667,429.81333333333333,349,1232.916602739726
7,371,43,665.4713953488372,43,322.83720930232556,665.4713953488372,363,28458.474
23,289,3,125.40000000000002,3,32.0,125.40000000000002,266,274.16219178082196
64,308,4,365.7025,4,217.25,365.7025,243,973.8707671232877
224,224,1,146.56,1,386.0,146.56,0,0.0
26,26,1,228.52,1,184.0,228.52,0,0.0
212,362,8,567.08,8,246.125,567.08,150,1864.372602739726
50,295,5,170.506,5,91.4,170.50600000000003,245,572.2461643835618
36,187,2,386.84000000000003,2,190.0,386.84000000000003,151,320.0703561643836
9,92,8,257.0375,8,238.875,257.0375,82,461.9632876712329
28,46,2,211.315,2,87.0,211.315,18,20.842027397260274
16,253,8,140.44875,8,78.125,140.44875,236,726.4855890410959
61,161,6,165.41,6,59.0,165.41,100,271.9068493150685
253,253,1,244.31,1,193.0,244.31,0,0.0
155,368,3,511.4066666666667,3,220.33333333333334,511.4066666666667,213,895.3119452054796
9,57,2,344.475,2,260.5,344.475,48,90.60164383561643
71,161,3,197.82333333333335,3,135.66666666666666,197.82333333333335,90,146.3350684931507
51,121,2,440.48,2,146.0,440.48,70,168.95123287671234
78,320,6,326.83666666666664,6,137.16666666666666,326.83666666666664,241,1294.8104657534245
1,364,13,263.64923076923077,13,123.15384615384616,263.64923076923077,363,3408.659506849315
60,260,2,129.48,2,60.5,129.48,199,141.1864109589041
254,254,1,367.54,1,246.0,367.54,0,0.0
71,212,2,69.6,2,48.0,69.6,141,53.77315068493151
4,91,3,361.97,3,296.0,361.96999999999997,87,258.8333424657534
15,370,12,330.44083333333333,12,138.08333333333334,330.44083333333333,354,3845.788109589041
15,372,9,144.4788888888889,9,84.44444444444444,144.4788888888889,356,1268.2475616438355
54,54,1,411.0,1,96.0,411.0,0,0.0
1,372,11,250.2281818181818,11,167.36363636363637,250.2281818181818,370,2790.215616438356
43,323,3,248.6833333333333,3,137.66666666666666,248.6833333333333,280,572.3123287671232
78,325,4,239.51749999999998,4,127.25,239.5175,247,648.3377808219178
80,80,1,235.77,1,148.0,235.77,0,0.0
369,369,1,81.3,1,32.0,81.3,0,0.0
46,46,1,226.42,1,202.0,226.42,0,0.0
15,15,1,109.07,1,57.0,109.07,0,0.0
113,122,2,154.55,2,48.0,154.55,9,7.621643835616439
7,371,7,132.5557142857143,7,87.0,132.5557142857143,364,925.3478356164384
226,226,1,341.9,1,184.0,341.9,0,0.0
30,170,3,199.0533333333333,3,249.0,199.05333333333337,140,229.04767123287672
290,290,1,116.5,1,82.0,116.5,0,0.0
182,182,2,97.575,2,198.0,97.575,0,0.0
49,49,1,190.58,1,68.0,190.58,0,0.0
9,261,3,195.41333333333333,3,124.0,195.41333333333333,251,403.14038356164383
28,366,11,255.8709090909091,11,78.9090909090909,255.8709090909091,338,2606.378191780822
3,38,4,1644.815,4,678.75,1644.815,34,612.8625753424658
61,187,4,264.105,4,94.5,264.105,125,361.78767123287673
24,371,24,257.26958333333334,24,93.70833333333333,257.26958333333334,347,5869.975589041096
121,121,2,187.025,2,74.0,187.02499999999998,0,0.0
36,36,1,2389.62,1,726.0,2389.62,0,0.0
196,368,2,253.725,2,78.0,253.725,171,237.7368493150685
3,373,19,441.3273684210526,19,334.3157894736842,441.3273684210526,370,8500.08602739726
45,288,8,339.10625,8,168.25,339.10625,242,1798.6567123287673
8,53,2,248.625,2,139.5,248.625,44,59.942465753424656
71,71,1,579.85,1,374.0,579.85,0,0.0
228,228,1,50.48,1,40.0,50.48,0,0.0
2,206,8,348.1375,8,240.0,348.1375,203,1548.9734246575342
137,273,7,190.16428571428574,7,133.0,190.16428571428574,136,495.9901369863014
42,59,4,148.375,4,99.5,148.375,17,27.64246575342466
4,281,7,248.08142857142857,7,218.42857142857142,248.08142857142857,276,1313.1323835616438
115,115,1,310.15,1,403.0,310.15,0,0.0
372,372,1,112.03,1,65.0,112.03,0,0.0
320,362,2,63.225,2,32.5,63.225,41,14.203972602739725
96,96,1,306.36,1,201.0,306.36,0,0.0
61,326,4,227.47,4,131.0,227.47,264,658.1049863013699
17,372,14,354.4478571428572,14,155.85714285714286,354.4478571428572,354,4812.722136986302
18,60,2,957.4,2,503.5,957.4000000000001,41,215.08712328767123
32,246,3,460.3033333333333,3,140.33333333333334,460.3033333333333,214,809.6294246575342
80,80,1,192.02,1,88.0,192.02,0,0.0
262,262,1,117.05000000000001,1,87.0,117.05000000000001,0,0.0
2,187,6,680.46,6,452.3333333333333,680.46,185,2069.344109589041
110,110,1,382.81,1,117.0,382.81,0,0.0
26,359,9,566.3477777777778,9,424.3333333333333,566.3477777777778,333,4650.258328767123
103,288,6,460.2033333333334,6,184.66666666666666,460.2033333333333,184,1391.9574794520547
257,372,2,297.31,2,311.0,297.31,115,187.34602739726026
228,228,1,140.55,1,53.0,140.55,0,0.0
164,164,1,241.45,1,99.0,241.45,0,0.0
8,8,1,406.56,1,384.0,406.56,0,0.0
23,82,4,292.5,4,381.0,292.5,58,185.91780821917808
39,39,1,307.56,1,212.0,307.56,0,0.0
295,295,1,307.3,1,262.0,307.3,0,0.0
25,25,1,159.94,1,126.0,159.94,0,0.0
186,186,1,90.96,1,112.0,90.96,0,0.0
107,107,1,110.65,1,59.0,110.65,0,0.0
232,232,1,476.88,1,298.0,476.88,0,0.0
10,364,6,296.9266666666667,6,323.8333333333333,296.9266666666667,354,1727.8691506849316
242,242,1,303.63,1,127.0,303.63,0,0.0
171,171,1,396.91,1,270.0,396.91,0,0.0
38,123,3,211.33,3,36.666666666666664,211.33,84,145.90454794520548
2,361,11,260.45909090909095,11,147.9090909090909,260.45909090909095,358,2810.1038356164386
143,143,1,300.31,1,99.0,300.31,0,0.0
17,284,5,110.11399999999999,5,90.2,110.114,267,402.74572602739727
373,373,1,180.45,1,349.0,180.45,0,0.0
5,71,6,569.23,6,549.0,569.23,65,608.2183561643835
74,74,2,751.49,2,1.0,751.49,0,0.0
40,257,3,178.71666666666667,3,100.66666666666667,178.71666666666667,217,318.75219178082193
75,75,1,110.03999999999999,1,93.0,110.03999999999999,0,0.0
26,285,2,252.07,2,117.0,252.07,259,357.7322191780822
257,257,2,343.38,2,116.0,343.38,0,0.0
5,65,3,148.86333333333332,3,76.66666666666667,148.86333333333332,59,72.18852054794519
23,23,1,170.5,1,74.0,170.5,0,0.0
234,234,1,178.85,1,135.0,178.85,0,0.0
5,246,4,222.2275,4,98.0,222.22750000000002,241,586.9241369863014
217,217,1,154.21,1,93.0,154.21,0,0.0
31,263,5,569.904,5,361.4,569.904,232,1811.2017534246577
94,283,3,165.25333333333333,3,73.0,165.25333333333336,189,256.7086027397261
130,354,2,92.17,2,30.5,92.17,224,113.12920547945207
16,313,5,153.494,5,94.2,153.494,297,624.4892876712329
2,312,7,175.7357142857143,7,65.57142857142857,175.73571428571427,309,1041.4146575342463
121,121,1,157.70000000000002,1,94.0,157.70000000000002,0,0.0
15,273,6,482.53333333333336,6,238.16666666666666,482.53333333333336,257,2038.538082191781
4,248,13,207.55153846153846,13,142.84615384615384,207.55153846153846,243,1796.3159178082194
217,331,2,192.6,2,76.0,192.60000000000002,113,119.25369863013701
24,368,10,769.97,10,754.6,769.97,344,7256.703561643836
8,72,4,248.8225,4,173.75,248.8225,64,174.516602739726
316,373,3,558.8566666666667,3,295.0,558.8566666666667,57,261.82052054794525
266,266,1,322.69,1,1.0,322.69,0,0.0
134,134,1,94.8,1,58.0,94.8,0,0.0
43,43,1,485.86,1,138.0,485.86,0,0.0
164,253,2,148.5,2,90.0,148.5,88,71.6054794520548
78,320,5,362.164,5,318.8,362.16400000000004,241,1195.637315068493
59,372,2,384.96000000000004,2,180.5,384.96000000000004,313,660.2327671232878
54,340,3,305.0933333333333,3,309.0,305.0933333333333,285,714.6706849315068
175,175,1,299.86,1,148.0,299.86,0,0.0
10,373,8,483.40500000000003,8,298.25,483.40500000000003,362,3835.454465753425
72,72,1,211.79999999999998,1,132.0,211.79999999999998,0,0.0
66,242,6,585.4366666666666,6,422.6666666666667,585.4366666666667,175,1684.1328767123289
235,235,1,150.0,1,600.0,150.0,0,0.0
63,63,1,437.4,1,193.0,437.4,0,0.0
43,200,2,519.775,2,206.5,519.775,156,444.3008219178082
40,40,1,310.56,1,260.0,310.56,0,0.0
9,334,21,372.99571428571426,21,301.5238095238095,372.99571428571426,325,6974.508904109589
53,204,6,240.86833333333334,6,183.33333333333334,240.8683333333333,151,597.881397260274
266,266,1,318.06,1,306.0,318.06,0,0.0
60,280,12,274.64500000000004,12,218.25,274.645,219,1977.4439999999997
59,241,3,300.3566666666666,3,87.66666666666667,300.3566666666667,182,449.3006575342466
26,322,4,390.7575,4,291.75,390.7575,296,1267.553095890411
110,246,5,1174.9299999999998,5,648.6,1174.93,136,2188.910684931507
78,270,5,495.74620000000004,5,323.4,495.74620000000004,192,1303.8804164383562
141,141,1,180.75,1,105.0,180.75,0,0.0
190,190,1,351.9,1,217.0,351.9,0,0.0
16,367,9,139.4377777777778,9,106.55555555555556,139.4377777777778,350,1203.3671232876711
8,374,3,25.840000000000003,3,64.0,25.840000000000003,366,77.73238356164386
2,106,8,807.54,8,310.125,807.54,104,1840.748712328767
31,370,13,172.4446153846154,13,51.38461538461539,172.4446153846154,338,2075.949698630137
16,56,4,307.605,4,206.25,307.605,39,131.46953424657536
24,359,4,514.1725,4,395.25,514.1725,335,1887.64698630137
49,319,5,302.34000000000003,5,72.8,302.34000000000003,270,1118.2438356164384
129,374,5,145.378,5,53.4,145.378,245,487.9124657534246
119,269,3,272.2,3,220.66666666666666,272.2,149,333.35178082191777
269,269,1,334.45,1,143.0,334.45,0,0.0
171,171,1,116.18,1,148.0,116.18,0,0.0
77,77,1,1397.08,1,774.0,1397.08,0,0.0
157,197,2,128.35,2,81.0,128.35,40,28.131506849315066
54,278,2,212.925,2,84.0,212.925,224,261.34356164383564
12,292,16,162.525625,16,101.0625,162.525625,280,1994.8350684931504
320,320,1,185.06,1,104.0,185.06,0,0.0
26,255,12,246.41250000000002,12,121.33333333333333,246.4125,228,1847.0810958904108
305,305,1,120.6,1,72.0,120.6,0,0.0
63,101,2,416.4,2,292.0,416.4,38,86.70246575342466
254,295,2,345.8,2,292.5,345.79999999999995,41,77.68657534246574
52,72,2,276.175,2,141.5,276.175,19,28.75246575342466
326,326,1,202.35000000000002,1,79.0,202.35000000000002,0,0.0
253,253,1,571.76,1,248.0,571.76,0,0.0
79,373,2,418.53000000000003,2,169.0,418.53000000000003,294,674.2346301369863
19,365,18,776.7127777777778,18,325.72222222222223,776.7127777777778,345,13214.75712328767
1,369,7,230.6357142857143,7,119.42857142857143,230.6357142857143,367,1623.296301369863
45,360,4,443.54,4,173.5,443.53999999999996,314,1526.2636712328767
7,372,9,243.90444444444444,9,136.0,243.90444444444444,364,2189.125917808219
31,31,1,1331.38,1,570.0,1331.38,0,0.0
158,158,1,13.919999999999998,1,48.0,13.919999999999998,0,0.0
2,134,5,172.022,5,77.4,172.022,131,308.69701369863014
31,189,2,351.48,2,249.0,351.48,157,302.36909589041096
44,63,2,302.525,2,268.5,302.525,19,31.495753424657533
10,372,6,225.87333333333333,6,120.33333333333333,225.87333333333333,361,1340.3880547945207
81,81,1,68.44,1,1.0,68.44,0,0.0
3,238,10,266.469,10,112.6,266.469,234,1708.3218082191781
99,99,1,104.10000000000001,1,50.0,104.10000000000001,0,0.0
73,299,3,468.2266666666667,3,296.0,468.22666666666663,226,869.7470684931506
1,374,205,742.054731707317,205,340.0439024390244,742.054731707317,373,155455.3837260274
37,318,4,255.35,4,212.0,255.35,280,783.5397260273973
24,121,4,711.425,4,553.0,711.4250000000001,97,756.2545205479453
11,372,9,167.08555555555554,9,66.11111111111111,167.08555555555554,360,1483.170410958904
67,253,4,443.4925,4,319.75,443.49250000000006,186,903.9956712328768
232,232,2,561.875,2,445.5,561.875,0,0.0
40,246,7,620.8085714285714,7,268.0,620.8085714285714,206,2452.6190684931507
175,175,1,359.35,1,129.0,359.35,0,0.0
201,201,1,629.4,1,377.0,629.4,0,0.0
29,143,2,421.87,2,188.0,421.87,114,263.5242739726027
246,275,2,310.48,2,124.0,310.48,29,49.33654794520549
17,234,2,179.7,2,102.0,179.7,216,212.68602739726026
32,32,1,308.2,1,196.0,308.2,0,0.0
263,263,1,223.91000000000003,1,268.0,223.91000000000003,0,0.0
57,57,1,612.8100000000001,1,351.0,612.8100000000001,0,0.0
106,242,3,957.9233333333333,3,344.3333333333333,957.9233333333333,136,1070.7745753424658
1,21,2,333.065,2,128.5,333.065,20,36.500273972602734
79,80,4,442.5,4,150.0,442.5,0,0.0
14,77,3,537.52,3,352.6666666666667,537.52,62,273.914301369863
255,255,1,1065.12,1,996.0,1065.12,0,0.0
26,219,4,1068.4475,4,547.25,1068.4475,192,2248.130630136986
198,198,2,1161.215,2,684.5,1161.215,0,0.0
53,369,2,265.745,2,192.0,265.745,315,458.6831506849315
214,214,1,182.1,1,80.0,182.1,0,0.0
37,365,4,186.64,4,88.5,186.64,328,670.8813150684931
299,299,1,107.62,1,46.0,107.62,0,0.0
25,296,7,554.9171428571428,7,292.7142857142857,554.9171428571428,271,2884.0488219178083
49,49,1,179.4,1,156.0,179.4,0,0.0
24,260,4,189.7425,4,59.25,189.7425,236,490.7312876712329
105,357,4,128.75,4,62.5,128.75,252,355.56164383561645
32,372,21,453.8028571428572,21,172.47619047619048,453.8028571428572,339,8851.020657534247
